Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
4317-VTEOA,Male,61,No,No,No,No,0,United States,California,Rowland Heights,91748,33.976753,-117.897367,46342,Q3,No,0,1,Offer E,Yes,43.03,No,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,50.75,0.0,0,43.03,93.78,2,Churned,Yes,93,5355,Competitor,Competitor had better devices
1670-SVOWZ,Female,57,No,No,Yes,No,0,United States,California,Mira Loma,91752,33.999992,-117.535395,18980,Q3,Yes,1,14,Offer D,Yes,7.62,No,Yes,Fiber Optic,3,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.65,1208.35,0.0,120,106.68,1435.03,1,Churned,Yes,91,2504,Competitor,Competitor had better devices
3208-YPIOE,Male,64,No,No,No,No,0,United States,California,La Mesa,91942,32.782501,-117.01611,24005,Q3,No,0,39,Offer C,Yes,36.17,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.280000000001,3,Churned,Yes,96,4696,Competitor,Competitor made better offer
2612-RANWT,Female,24,Yes,No,No,No,0,United States,California,Mount Laguna,91948,32.830852,-116.444601,81,Q3,No,0,12,Offer D,Yes,30.54,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1164.3,0.0,0,366.48,1530.78,2,Churned,Yes,96,3682,Price,Price too high
7825-GKXMW,Female,41,No,No,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,1,Offer E,Yes,22.11,No,Yes,DSL,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.8,45.8,0.0,10,22.11,77.91,1,Churned,Yes,78,5973,Competitor,Competitor made better offer
0836-SEYLU,Male,64,No,No,Yes,No,0,United States,California,San Diego,92128,33.000269,-117.072093,42733,Q3,Yes,2,9,Offer E,No,0.0,No,Yes,DSL,26,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0.0,0,0.0,328.95,1,Churned,Yes,91,4800,Competitor,Competitor had better devices
3716-BDVDB,Male,62,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,1,Offer E,Yes,38.66,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.76,1,Churned,Yes,82,5795,Competitor,Competitor made better offer
5899-MQZZL,Female,25,Yes,No,No,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,Q3,No,0,13,Offer D,Yes,6.03,Yes,Yes,Fiber Optic,48,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.0,999.45,0.0,0,78.39,1077.84,2,Churned,Yes,68,2189,Competitor,Competitor offered higher download speeds
6038-GCYEC,Female,25,Yes,No,No,No,0,United States,California,Palm Desert,92211,33.762759,-116.324817,19702,Q3,No,0,24,Offer C,No,0.0,No,Yes,DSL,52,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.15,1240.25,0.0,0,0.0,1240.25,1,Churned,Yes,95,5153,Competitor,Competitor had better devices
3144-AUDBS,Female,59,No,No,Yes,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804,Q3,Yes,1,6,Offer E,Yes,6.94,No,Yes,DSL,28,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,270.8,0.0,0,41.64,312.44,1,Churned,Yes,86,5271,Competitor,Competitor had better devices
0968-GSIKN,Female,23,Yes,No,No,No,0,United States,California,Thousand Palms,92276,33.849263,-116.382778,6242,Q3,No,0,1,Offer E,Yes,30.6,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,101.4,3,Churned,Yes,73,3901,Competitor,Competitor made better offer
9057-SIHCH,Female,48,No,No,No,No,0,United States,California,Twentynine Palms,92278,34.457829,-116.139589,14104,Q3,No,0,3,Offer E,Yes,9.95,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75,1,Churned,Yes,72,3260,Price,Price too high
8601-QACRS,Female,54,No,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,5,Offer E,Yes,37.1,Yes,Yes,Cable,2,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.6,249.95,0.0,20,185.5,455.45,2,Churned,Yes,94,2353,Competitor,Competitor made better offer
2391-SOORI,Male,40,No,No,No,Yes,1,United States,California,Big Bear City,92314,34.278967,-116.773825,9899,Q3,No,0,4,Offer E,Yes,26.04,No,Yes,DSL,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.35,219.65,0.0,0,104.16,323.81,1,Churned,Yes,83,5858,Dissatisfaction,Lack of self-service on Website
2645-QTLMB,Male,22,Yes,No,No,No,0,United States,California,Bloomington,92316,34.059722,-117.39104,25995,Q3,No,0,7,Offer E,Yes,12.05,No,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,669.0,0.0,0,84.35000000000001,753.35,3,Churned,Yes,91,5267,Dissatisfaction,Network reliability
4806-HIPDW,Female,64,No,No,Yes,No,0,United States,California,Calimesa,92320,33.982787,-117.057627,7334,Q3,Yes,1,1,Offer E,Yes,21.65,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,68.95,0.0,0,21.65,90.6,2,Churned,Yes,75,5644,Dissatisfaction,Limited range of services
2930-UOTMB,Female,29,Yes,No,No,No,0,United States,California,Riverside,92506,33.930931,-117.361788,42425,Q3,No,0,31,Offer C,Yes,31.14,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,65.25,1994.3,0.0,120,965.34,3079.6400000000003,1,Churned,Yes,68,4403,Competitor,Competitor offered higher download speeds
2533-QVMSK,Male,46,No,No,Yes,No,0,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,1005,Q3,Yes,9,61,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,5638.3,0.0,0,1643.34,7281.64,3,Churned,Yes,71,6295,Competitor,Competitor offered more data
8625-AZYZY,Male,51,No,No,Yes,No,0,United States,California,Anza,92539,33.527605,-116.666551,3745,Q3,Yes,2,24,Offer C,Yes,3.0,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0.0,0,72.0,2614.45,3,Churned,Yes,72,4734,Competitor,Competitor made better offer
2325-ZUSFD,Female,46,No,No,Yes,No,0,United States,California,Irvine,92602,33.720359,-117.733655,2762,Q3,Yes,1,57,Offer B,Yes,36.65,No,Yes,DSL,7,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.1,3913.3,0.0,0,2089.0499999999997,6002.35,1,Churned,Yes,81,4669,Dissatisfaction,Network reliability
3594-UVONA,Female,27,Yes,No,No,No,0,United States,California,Costa Mesa,92626,33.678591,-117.905471,48207,Q3,No,0,35,Offer C,Yes,8.8,Yes,Yes,Cable,46,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,85.95,3110.1,0.0,0,308.0,3418.1,1,Churned,Yes,91,3833,Price,Extra data charges
0004-TLHLJ,Male,50,No,No,No,No,0,United States,California,Costa Mesa,92627,33.645672,-117.922613,62069,Q3,No,0,4,Offer E,Yes,33.65,No,Yes,Fiber Optic,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,280.85,0.0,0,134.6,415.4500000000001,1,Churned,Yes,71,4479,Competitor,Competitor had better devices
5089-IFSDP,Female,39,No,No,Yes,No,0,United States,California,Huntington Beach,92647,33.723579,-118.005441,58764,Q3,Yes,1,58,Offer B,Yes,27.99,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.45,6144.55,0.0,0,1623.4199999999998,7767.97,1,Churned,Yes,89,6424,Dissatisfaction,Product dissatisfaction
4817-VYYWS,Female,21,Yes,No,No,No,0,United States,California,Silverado,92676,33.782346,-117.635263,1859,Q3,No,0,30,Offer C,Yes,11.73,Yes,Yes,Fiber Optic,82,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,2983.8,0.0,0,351.90000000000003,3335.7000000000003,1,Churned,Yes,90,3598,Dissatisfaction,Service dissatisfaction
5299-SJCZT,Male,57,No,No,No,No,0,United States,California,Ladera Ranch,92694,33.569186,-117.640055,350,Q3,No,0,3,Offer E,Yes,21.86,Yes,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.55,298.35,0.0,0,65.58,363.93,3,Churned,Yes,73,4480,Dissatisfaction,Network reliability
6086-ESGRL,Female,53,No,No,No,No,0,United States,California,Brea,92821,33.930199,-117.862898,34055,Q3,No,0,1,Offer E,Yes,4.67,No,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.15,80.15,0.0,0,4.67,84.82000000000001,1,Churned,Yes,72,3947,Attitude,Attitude of support person
5759-RCVCB,Female,20,Yes,No,No,No,0,United States,California,Orange,92869,33.792791,-117.789749,37916,Q3,No,0,3,Offer E,No,0.0,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,35.2,108.95,0.0,0,0.0,108.95,1,Churned,Yes,91,5450,Competitor,Competitor had better devices
6372-RFVNS,Female,55,No,No,Yes,No,0,United States,California,Placentia,92870,33.881158,-117.854783,48170,Q3,Yes,1,1,Offer E,Yes,28.04,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,78.8,0.0,0,28.04,106.84,3,Churned,Yes,87,5075,Attitude,Attitude of service provider
8938-UMKPI,Female,42,No,No,No,No,0,United States,California,Corona,92882,33.819385,-117.600213,60294,Q3,No,0,47,Offer B,Yes,35.97,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,0.0,0,1690.59,6818.54,1,Churned,Yes,91,4804,Competitor,Competitor had better devices
9025-AOMKI,Female,42,No,No,No,No,0,United States,California,Carpinteria,93013,34.441398,-119.513163,17409,Q3,No,0,6,Offer E,Yes,43.8,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,0.0,0,262.79999999999995,799.1999999999999,2,Churned,Yes,71,5617,Other,Moved
7716-YTYHG,Female,41,No,No,Yes,No,0,United States,California,Oxnard,93030,34.223244,-119.18012,79736,Q3,Yes,1,48,Offer B,Yes,23.95,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0.0,0,1149.6,5179.549999999999,2,Churned,Yes,93,3365,Competitor,Competitor offered higher download speeds
8945-GRKHX,Female,41,No,No,No,No,0,United States,California,Santa Barbara,93110,34.437945,-119.77191,15757,Q3,No,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0.0,0,46.09,124.74,1,Churned,Yes,81,2728,Competitor,Competitor had better devices
6959-UWKHF,Male,47,No,No,No,No,0,United States,California,Alpaugh,93201,35.869626,-119.498771,1054,Q3,No,0,1,Offer E,Yes,4.02,No,Yes,Cable,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,42.9,42.9,0.0,0,4.02,46.92,1,Churned,Yes,87,4895,Competitor,Competitor had better devices
3815-SLMEF,Female,26,Yes,No,No,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697,Q3,No,0,3,Offer E,No,0.0,No,Yes,Cable,52,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.25,139.35,0.0,0,0.0,139.35,1,Churned,Yes,88,2802,Competitor,Competitor offered higher download speeds
5154-VEKBL,Female,30,No,No,No,No,0,United States,California,Bodfish,93205,35.523991,-118.400432,1954,Q3,No,0,9,Offer E,No,0.0,No,Yes,Cable,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,58.5,539.85,0.0,0,0.0,539.85,1,Churned,Yes,95,3032,Competitor,Competitor offered higher download speeds
4587-VVTOX,Female,23,Yes,No,Yes,No,0,United States,California,Frazier Park,93222,34.907911,-119.234281,1526,Q3,Yes,1,6,Offer E,Yes,27.44,Yes,Yes,Fiber Optic,58,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,545.2,0.0,0,164.64,709.84,1,Churned,Yes,90,4163,Competitor,Competitor offered more data
5261-QSHQM,Female,31,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,No,0,4,Offer E,No,0.0,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,86.6,0.0,0,0.0,86.6,1,Churned,Yes,70,4909,Competitor,Competitor made better offer
8868-WOZGU,Male,33,No,No,No,No,0,United States,California,Porterville,93257,36.008958,-118.891593,65566,Q3,No,0,28,Offer C,Yes,30.48,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,0.0,80,853.44,3912.94,3,Churned,Yes,72,2464,Dissatisfaction,Service dissatisfaction
1334-FJSVR,Male,64,No,No,No,No,0,United States,California,Sequoia National Park,93262,36.527243,-118.594938,56,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0.0,0,0.0,24.25,1,Churned,Yes,85,2846,Dissatisfaction,Lack of self-service on Website
1731-TVIUK,Female,47,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,No,0,4,Offer E,Yes,7.39,Yes,Yes,Fiber Optic,4,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,362.2,0.0,0,29.56,391.76,2,Churned,Yes,73,4554,Competitor,Competitor made better offer
0618-XWMSS,Male,60,No,No,No,No,0,United States,California,Wasco,93280,35.652242,-119.4464,22760,Q3,No,0,28,Offer C,Yes,44.28,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.3900000000003,1,Churned,Yes,91,5392,Price,Long distance charges
2873-ZLIWT,Female,64,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,Yes,1,40,Offer B,Yes,2.03,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0.0,0,81.19999999999999,3384.25,2,Churned,Yes,91,5764,Competitor,Competitor made better offer
0112-QWPNC,Male,61,No,No,Yes,No,0,United States,California,Valyermo,93563,34.39583,-117.734568,413,Q3,Yes,1,49,Offer B,Yes,39.55,Yes,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.299999999999,2,Churned,Yes,73,6452,Competitor,Competitor offered higher download speeds
4282-YMKNA,Female,55,No,No,No,No,0,United States,California,Biola,93606,36.798882,-120.019511,807,Q3,No,0,9,Offer E,Yes,16.48,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.9200000000001,2,Churned,Yes,82,5003,Competitor,Competitor made better offer
0746-JTRFU,Male,22,Yes,No,No,No,0,United States,California,Kingsburg,93631,36.478239,-119.52137,14088,Q3,No,0,2,Offer E,No,0.0,No,Yes,Cable,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,56.35,0.0,0,0.0,56.35,1,Churned,Yes,77,4810,Dissatisfaction,Product dissatisfaction
4628-CTTLA,Male,23,Yes,No,No,No,0,United States,California,Sanger,93657,36.819628,-119.440414,28991,Q3,No,0,57,Offer B,No,0.0,No,Yes,DSL,59,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.3,2111.45,0.0,80,0.0,2191.45,1,Churned,Yes,66,4917,Dissatisfaction,Lack of self-service on Website
5597-GLBUC,Female,48,No,No,No,No,0,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146,Q3,No,0,1,Offer E,Yes,22.97,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42,2,Churned,Yes,95,4931,Price,Lack of affordable download/upload speed
2748-MYRVK,Female,22,Yes,No,No,No,0,United States,California,Fresno,93702,36.739385,-119.753649,47999,Q3,No,0,63,Offer B,Yes,8.38,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137.0,0.0,0,527.94,6664.9400000000005,3,Churned,Yes,71,4776,Price,Long distance charges
4822-YCXMX,Male,64,No,No,No,No,0,United States,California,Fresno,93705,36.78724,-119.827813,35451,Q3,No,0,25,Offer C,Yes,8.31,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,2043.45,0.0,0,207.75,2251.2,1,Churned,Yes,70,4203,Price,Extra data charges
9821-POOTN,Male,48,No,No,Yes,No,0,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Q3,Yes,1,35,Offer C,Yes,48.47,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,2576.2,0.0,0,1696.45,4272.65,2,Churned,Yes,94,4639,Price,Price too high
4088-YLDSU,Male,21,Yes,No,Yes,No,0,United States,California,Redwood City,94062,37.410567,-122.297152,25569,Q3,Yes,1,55,Offer B,Yes,10.61,Yes,Yes,Fiber Optic,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,5743.05,0.0,0,583.55,6326.6,1,Churned,Yes,86,4369,Competitor,Competitor had better devices
5797-APWZC,Female,41,No,No,No,No,0,United States,California,San Francisco,94105,37.789168,-122.395009,2066,Q3,No,0,1,Offer E,Yes,31.68,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28,1,Churned,Yes,92,2540,Competitor,Competitor offered higher download speeds
3683-QKIUE,Female,51,No,No,No,No,0,United States,California,San Francisco,94107,37.768881,-122.395521,17372,Q3,No,0,6,Offer E,Yes,21.91,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51,2,Churned,Yes,88,4713,Competitor,Competitor offered higher download speeds
4228-ZGYUW,Male,42,No,No,No,No,0,United States,California,San Francisco,94108,37.791998,-122.408653,13723,Q3,No,0,4,Offer E,Yes,12.24,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06,3,Churned,Yes,91,3212,Competitor,Competitor offered more data
3519-ZKXGG,Female,61,No,No,Yes,No,0,United States,California,San Francisco,94123,37.800254,-122.436975,22920,Q3,Yes,1,3,Offer E,Yes,44.34,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,2,Churned,Yes,79,4062,Competitor,Competitor offered more data
6416-TVAIH,Male,39,No,No,Yes,No,0,United States,California,San Francisco,94127,37.736535,-122.45732,20643,Q3,Yes,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12,3,Churned,Yes,89,5753,Competitor,Competitor offered more data
3066-RRJIO,Female,29,Yes,No,No,No,0,United States,California,San Francisco,94132,37.722302,-122.491129,26297,Q3,No,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0,13.04,82.99000000000001,3,Churned,Yes,65,5341,Competitor,Competitor made better offer
2150-UWTFY,Female,21,Yes,No,Yes,Yes,3,United States,California,San Mateo,94402,37.556634,-122.317723,23393,Q3,Yes,1,22,Offer D,Yes,42.98,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,0.0,80,945.56,2447.6099999999997,1,Churned,Yes,87,4626,Dissatisfaction,Service dissatisfaction
2157-MXBJS,Male,20,Yes,No,Yes,No,0,United States,California,Calistoga,94515,38.629618,-122.593216,7384,Q3,Yes,1,13,Offer D,Yes,41.22,Yes,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0.0,0,535.86,1525.31,3,Churned,Yes,89,4800,Dissatisfaction,Network reliability
5445-PZWGX,Male,63,No,No,No,No,0,United States,California,Travis Afb,94535,38.265899,-121.939461,9978,Q3,No,0,62,Offer B,Yes,8.08,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102.0,6529.25,0.0,110,500.96,7140.21,1,Churned,Yes,87,5090,Price,Price too high
9170-CCKOU,Male,62,No,No,Yes,No,0,United States,California,Fremont,94539,37.516791,-121.899117,46917,Q3,Yes,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17,1,Churned,Yes,91,2026,Dissatisfaction,Product dissatisfaction
1226-UDFZR,Female,26,Yes,No,No,No,0,United States,California,Lafayette,94549,37.907777,-122.127161,23996,Q3,No,0,2,Offer E,Yes,21.28,No,Yes,Cable,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.6,114.7,0.0,0,42.56,157.26,1,Churned,Yes,78,3599,Dissatisfaction,Network reliability
2114-MGINA,Female,57,No,No,No,No,0,United States,California,Rio Vista,94571,38.148862,-121.737696,5246,Q3,No,0,14,Offer D,Yes,10.3,No,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0.0,0,144.20000000000002,1273.3,1,Churned,Yes,81,4107,Attitude,Attitude of support person
2979-SXESE,Female,57,No,No,Yes,No,0,United States,California,Berkeley,94703,37.863843,-122.275684,19763,Q3,Yes,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63,1,Churned,Yes,66,4103,Other,Moved
4013-TLDHQ,Male,59,No,No,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,Q3,No,0,19,Offer D,Yes,20.26,No,Yes,Fiber Optic,25,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.25,1490.95,0.0,0,384.94000000000005,1875.89,1,Churned,Yes,72,3666,Competitor,Competitor had better devices
3400-ESFUW,Male,28,Yes,No,Yes,No,0,United States,California,Cupertino,95014,37.306612,-122.080621,54431,Q3,Yes,1,55,Offer B,Yes,8.8,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,57.55,3046.4,0.0,60,484.00000000000006,3590.4,1,Churned,Yes,69,5463,Competitor,Competitor offered more data
2057-ZBLPD,Female,50,No,No,Yes,No,0,United States,California,Los Gatos,95032,37.233034,-121.947427,24443,Q3,Yes,3,21,Offer D,Yes,42.22,Yes,Yes,Fiber Optic,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32,3,Churned,Yes,72,2036,Competitor,Competitor offered more data
0378-XSZPU,Male,31,No,No,Yes,No,0,United States,California,San Jose,95117,37.311088,-121.961786,29914,Q3,Yes,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56,2,Churned,Yes,88,4026,Dissatisfaction,Network reliability
5449-FIBXJ,Male,34,No,No,Yes,No,0,United States,California,San Jose,95127,37.375156,-121.795867,60620,Q3,Yes,1,19,Offer D,Yes,28.04,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46,3,Churned,Yes,67,2349,Price,Lack of affordable download/upload speed
4925-LMHOK,Male,29,Yes,No,No,No,0,United States,California,Stockton,95212,38.049457,-121.21653,6951,Q3,No,0,15,Offer D,Yes,14.79,Yes,Yes,DSL,59,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55,2,Churned,Yes,90,2003,Dissatisfaction,Service dissatisfaction
1455-UGQVH,Male,35,No,No,Yes,No,0,United States,California,Acampo,95220,38.200231,-121.235034,6317,Q3,Yes,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0.0,0,10.9,1048.65,2,Churned,Yes,91,4501,Dissatisfaction,Lack of self-service on Website
8280-MQRQN,Female,39,No,No,No,No,0,United States,California,Arnold,95223,38.32153,-120.236358,5159,Q3,No,0,1,Offer E,Yes,23.7,No,Yes,Cable,17,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,3,Churned,Yes,69,2806,Dissatisfaction,Network reliability
